layer,head,logit,abs_logit
18,21,0.022624775767326355,0.022624775767326355
18,22,-0.031947966665029526,0.031947966665029526
18,23,-0.014994637109339237,0.014994637109339237
18,24,-0.02484721876680851,0.02484721876680851
18,25,-0.0027691470459103584,0.0027691470459103584
18,26,-0.03204638883471489,0.03204638883471489
18,27,-0.03048362210392952,0.03048362210392952
18,28,-0.054467231035232544,0.054467231035232544
18,29,0.21033617854118347,0.21033617854118347
18,30,-0.014380626380443573,0.014380626380443573
18,31,-0.10910968482494354,0.10910968482494354
19,0,0.2366013526916504,0.2366013526916504
19,1,0.013318957760930061,0.013318957760930061
19,2,-0.041294164955616,0.041294164955616
19,3,-0.006279854103922844,0.006279854103922844
19,4,-0.005332152359187603,0.005332152359187603
19,5,-0.006022311747074127,0.006022311747074127
19,6,-0.029467029497027397,0.029467029497027397
